id_pnl,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,id_bal,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,id_x,operating_activity,investing_activity,financing_activity,net_cash_flow,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,id_y,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,fcf_yield_pct,company_name,broad_sector,sub_sector,market_cap_category,sector_median_pe,valuation_status,valuation_score,investment_rating
813,JSWSTEEL,2024,175006,146849,28157.0,16.0,1500,8105,8172,13380,33.0,8973,36.0,25.0,1018.0,305.0,77364.0,87984.0,62245.0,227898.0,112461.0,29676.0,7246.0,78515.0,227898.0,749.0,12078.0,-14467.0,-5005.0,-7394.0,5.127252779904689,16.089162657280323,11.5528718021347,1.1328071688833383,3.659099321406539,0.7679137157851319,-2389.0,14467.0,36.0,776.69,25.0,87984.0,12078.0,13.49,0,0,0,342.0,2612646.38,3187328.18,69.27,4.37,35.49,2.94,-0.09143985264473488,JSW Steel Ltd,Materials,Steel,Large Cap,40.61,Caution,0,Avoid
824,KOTAKBANK,2022,33741,11554,30699.0,-8512.0,-25,24941,480,15948,25.0,12089,61.0,2.0,1004.0,992.0,95673.0,365747.0,84086.0,546498.0,2723.0,0.0,164529.0,379245.0,546498.0,759.0,8308.0,-10903.0,7543.0,4949.0,35.82881360955514,90.984262469992,12.50607769099467,3.783654890601562,1.2298624754420433,0.0617403906327196,-2595.0,10903.0,61.0,966.65,2.0,365747.0,8308.0,,0,0,0,346.0,455106.0,483040.86,73.13,3.75,28.96,0.64,-0.5701968332652173,"Kotak Mahindra Bank Ltd
",Financials,Private Banks,Large Cap,43.585,Caution,0,Avoid
825,KOTAKBANK,2023,42151,14411,33485.0,-5746.0,-14,25991,599,19646,25.0,14925,75.0,2.0,1005.0,993.0,110821.0,418807.0,89809.0,620430.0,3075.0,0.0,195338.0,422017.0,620430.0,760.0,-1242.0,-10381.0,1883.0,-9740.0,35.40841261180043,79.44058266707789,13.348060171356002,3.745568533457349,1.2877919279750685,0.067938365327273,-11623.0,10381.0,75.0,1118.14,2.0,418807.0,-1242.0,,0,0,0,347.0,467372.62,480678.67,75.47,6.71,29.17,2.71,-2.4868808104334397,"Kotak Mahindra Bank Ltd
",Financials,Private Banks,Large Cap,43.585,Caution,0,Avoid
829,LICI,2020,628043,634989,-6947.0,-1.0,20870,0,379,13544,80.0,2710,,2.0,989.0,100.0,902.0,253414.0,3245419.0,3499834.0,28216.0,734.0,2976100.0,494784.0,3499834.0,763.0,54367.0,-40415.0,-18664.0,-4712.0,0.43149911709867,-1.1061344525772918,270.45908183632736,252.9081836327345,inf,0.1794493681700332,13952.0,40415.0,,10.02,2.0,253414.0,54367.0,,0,0,0,350.0,196576.3,233201.16,20.36,2.12,10.34,1.11,7.097498528561175,Life Insurance Corporation of India,Financials,Life Insurance,Large Cap,43.585,Discount,100,Strong Buy
831,LICI,2022,723606,720280,3326.0,0.0,9248,0,436,12138,66.0,4125,57.0,23.0,991.0,6325.0,5013.0,1.0,4242719.0,4254059.0,17770.0,199.0,3926212.0,309878.0,4254059.0,765.0,-3783.0,12531.0,0.0,8748.0,0.5700616081127022,0.4596424020806903,36.38207796789557,8.819897689186806e-05,inf,0.1700977819066449,8748.0,12531.0,57.0,113.38,23.0,1.0,-3783.0,,0,0,0,352.0,171741.93,179309.03,13.18,2.48,28.3,3.12,5.093689118318398,Life Insurance Corporation of India,Financials,Life Insurance,Large Cap,43.585,Discount,80,Strong Buy
832,LICI,2023,784628,750420,34207.0,4.0,7800,77,466,41463,13.0,35997,65.0,5.0,992.0,6325.0,39908.0,0.0,4532258.0,4578491.0,20473.0,331.0,4243008.0,314678.0,4578491.0,766.0,54519.0,-52848.0,-949.0,722.0,4.587779176883823,4.359645590012082,77.85997015119071,0.0,545.5454545454545,0.171372620367715,1671.0,52848.0,65.0,462.33,5.0,0.0,54519.0,,0,0,0,353.0,204112.31,228780.25,76.58,7.85,20.73,1.11,0.8186669388044259,Life Insurance Corporation of India,Financials,Life Insurance,Large Cap,43.585,Caution,0,Avoid
844,LODHA,2022,9233,7047,2186.0,24.0,293,688,75,1716,30.0,1208,12.0,20.0,984.0,482.0,11624.0,11537.0,14763.0,38404.0,1923.0,0.0,574.0,35908.0,38404.0,783.0,1998.0,1139.0,-2888.0,250.0,13.08350481966858,23.675944979963177,9.97852304642326,0.9529985131339832,3.6031976744186047,0.2404176648265805,3137.0,1139.0,12.0,121.06,20.0,11537.0,1998.0,,0,0,0,358.0,1322559.29,1261563.26,13.49,1.97,18.41,1.52,0.23719163471302673,Macrotech Developers Ltd,Real Estate,Real Estate,Large Cap,49.505,Discount,60,Buy
855,LT,2020,145452,120899,24553.0,17.0,3015,11021,2462,14086,23.0,10894,68.0,26.0,969.0,17.0,5387.0,912.0,2499.0,8815.0,1920.0,59.0,2219.0,4617.0,8815.0,793.0,6694.0,-8408.0,6372.0,4658.0,7.489756070731238,16.880482908450897,201.59141376757955,0.1687638786084382,2.501406405952273,16.500510493477027,-1714.0,8408.0,68.0,54.04,26.0,912.0,6694.0,,0,0,0,362.0,606183.52,582692.86,18.62,6.6,10.51,3.85,-0.28275265549944345,Larsen & Toubro Ltd,Industrials,Engineering & Construction,Large Cap,48.83,Discount,60,Buy
856,LT,2021,135979,112519,23460.0,17.0,8111,11750,2904,16918,24.0,12921,82.0,44.0,970.0,18.0,7286.0,798.0,2604.0,10706.0,1906.0,66.0,3730.0,5004.0,10706.0,794.0,23074.0,-5750.0,-15274.0,2049.0,9.502202545981364,17.252664014296325,176.90306681270536,0.1092552026286966,2.6868936170212767,12.70119559125724,17324.0,5750.0,82.0,73.04,44.0,798.0,23074.0,,0,0,0,363.0,690472.41,723135.04,13.01,9.07,9.08,3.34,2.509006840693316,Larsen & Toubro Ltd,Industrials,Engineering & Construction,Large Cap,48.83,Discount,60,Buy
857,LT,2022,156521,132207,24314.0,16.0,2364,9235,2948,14495,29.0,10419,62.0,36.0,971.0,30.0,14258.0,258.0,6027.0,20572.0,3473.0,503.0,6048.0,10548.0,20572.0,795.0,19164.0,-3585.0,-15181.0,397.0,6.656614767347513,15.5340177995285,72.92133258678611,0.018057110862262,2.8887926367081755,7.608448376433988,15579.0,3585.0,62.0,142.88,36.0,258.0,19164.0,,0,0,0,364.0,864042.71,965645.93,18.77,11.91,15.77,1.0,1.8030358707615275,Larsen & Toubro Ltd,Industrials,Engineering & Construction,Large Cap,48.83,Discount,40,Hold
858,LT,2023,183341,156175,27166.0,15.0,2891,9445,3502,17109,26.0,12531,75.0,32.0,972.0,30.0,16562.0,1541.0,5348.0,23481.0,3679.0,902.0,5458.0,13442.0,23481.0,796.0,22777.0,-8048.0,-11572.0,3156.0,6.834805089968965,14.817198553515034,75.52434908389586,0.0928760848601735,3.1823186871360507,7.8080575784676975,14729.0,8048.0,75.0,165.92,32.0,1541.0,22777.0,,0,0,0,365.0,937726.82,1190030.19,29.41,13.63,6.88,0.38,1.5707133128601356,Larsen & Toubro Ltd,Industrials,Engineering & Construction,Large Cap,48.83,Discount,60,Buy
859,LT,2024,221113,191248,29865.0,14.0,3847,9512,3682,20517,24.0,15547,95.0,36.0,973.0,30.0,19988.0,2071.0,5456.0,27544.0,4981.0,551.0,8744.0,13269.0,27544.0,797.0,18266.0,2179.0,-25413.0,-4968.0,7.031246466738726,13.506668535997433,77.66510140873214,0.1034568888000799,3.5441547518923464,8.027628521638107,20445.0,2179.0,95.0,200.18,36.0,2071.0,18266.0,9.97,0,0,0,366.0,1124597.5,1097873.76,30.8,2.48,16.63,1.26,1.8179837675257147,Larsen & Toubro Ltd,Industrials,Engineering & Construction,Large Cap,48.83,Discount,60,Buy
869,LTIM,2021,12370,9645,2725.0,22.0,274,79,332,2588,25.0,1938,111.0,36.0,957.0,18.0,7286.0,798.0,2604.0,10706.0,1906.0,66.0,3730.0,5004.0,10706.0,806.0,2400.0,-1657.0,-509.0,234.0,15.666936135812447,22.029102667744542,26.533406352683457,0.1092552026286966,37.962025316455694,1.1554268634410612,743.0,1657.0,111.0,73.04,36.0,798.0,2400.0,,0,0,0,369.0,1325692.27,1604670.91,30.49,14.47,39.4,3.0,0.056046189361879585,LTIMindtree Ltd,Information Technology,IT Services,Large Cap,49.555,Discount,40,Hold
880,M&M,2019,104721,89514,15207.0,15.0,2676,5021,3991,8871,32.0,6017,43.0,17.0,942.0,544.0,39439.0,70848.0,51057.0,161889.0,28983.0,4760.0,18268.0,109878.0,161889.0,816.0,-4347.0,-7174.0,13194.0,1672.0,5.745743451647711,14.52144269057782,15.0488957807068,1.771953080059025,3.5616411073491334,0.6468691510850026,-11521.0,7174.0,43.0,399.83,17.0,70848.0,-4347.0,,0,0,0,373.0,1707695.34,2021410.72,76.49,7.02,9.79,3.01,-0.6746519551900867,"Mahindra & Mahindra Ltd
",Consumer Discretionary,Automobiles,Large Cap,42.5,Caution,20,Avoid
881,M&M,2020,75382,65224,10158.0,13.0,885,6021,3367,1655,99.0,-321,1.0,205.0,943.0,554.0,39415.0,82092.0,43655.0,165716.0,29689.0,6856.0,19210.0,109960.0,165716.0,817.0,-1457.0,-6870.0,6933.0,-1394.0,-0.4258311002626622,13.47536547186331,-0.8031224198754034,2.053891766118742,1.8340807174887888,0.4548866735861353,-8327.0,6870.0,1.0,399.69,205.0,82092.0,-1457.0,,0,0,0,374.0,2271322.15,2677621.8,65.84,6.63,8.38,0.76,-0.3666146609806099,"Mahindra & Mahindra Ltd
",Consumer Discretionary,Automobiles,Large Cap,42.5,Caution,20,Avoid
882,M&M,2021,74278,62791,11487.0,15.0,1152,6102,3378,3158,52.0,1512,15.0,54.0,944.0,555.0,41027.0,80625.0,42762.0,164968.0,21380.0,7873.0,28778.0,106938.0,164968.0,818.0,17909.0,-19686.0,406.0,-1370.0,2.035596004200436,15.464875198578316,3.636188735510557,1.9389399259294888,2.071288102261553,0.4502570195431841,-1777.0,19686.0,15.0,415.82,54.0,80625.0,17909.0,,0,0,0,375.0,3046586.67,3342939.51,8.87,14.35,22.42,3.76,-0.058327570900846885,"Mahindra & Mahindra Ltd
",Consumer Discretionary,Automobiles,Large Cap,42.5,Discount,40,Hold
885,M&M,2024,139078,114186,24892.0,18.0,3298,7488,4724,15978,23.0,12270,91.0,21.0,947.0,557.0,65633.0,108647.0,59884.0,234722.0,28129.0,8039.0,35208.0,163345.0,234722.0,821.0,-5630.0,-5615.0,12281.0,1037.0,8.82238743726542,17.89787025985418,18.537543435564285,1.6414413053331318,3.7646901709401703,0.5925222177725139,-11245.0,5615.0,91.0,661.9,21.0,108647.0,-5630.0,6.04,0,0,0,378.0,4173085.48,3837414.39,14.22,0.81,29.08,2.37,-0.2694648852484086,"Mahindra & Mahindra Ltd
",Consumer Discretionary,Automobiles,Large Cap,42.5,Discount,60,Buy
893,MARUTI,2019,86068,75012,11056.0,13.0,2664,76,3021,10624,28.0,7651,253.0,32.0,929.0,151.0,46941.0,160.0,16717.0,63969.0,15437.0,1607.0,37504.0,9421.0,63969.0,828.0,6601.0,-3540.0,-2948.0,113.0,8.889482734581959,12.845656922433424,16.24692092075087,0.0033976046886944,180.52631578947367,1.345464209226344,3061.0,3540.0,253.0,470.92,32.0,160.0,6601.0,,0,0,0,379.0,1445154.02,1428864.0,65.97,4.77,37.75,1.13,0.2118113334383556,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,Mid Cap,42.5,Caution,0,Avoid
894,MARUTI,2020,75660,68305,7355.0,10.0,3410,134,3528,7103,20.0,5678,188.0,32.0,930.0,151.0,49262.0,184.0,14031.0,63628.0,15744.0,1415.0,37488.0,8980.0,63628.0,829.0,3496.0,-557.0,-3104.0,-165.0,7.504625958234206,9.721120803595031,11.490903203610388,0.0037237164308987,80.33582089552239,1.1890991387439491,2939.0,557.0,188.0,494.13,32.0,184.0,3496.0,,0,0,0,380.0,1349572.01,1480925.31,11.64,1.03,22.36,0.97,0.21777274411611428,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,Mid Cap,42.5,Discount,60,Buy
897,MARUTI,2023,118410,105288,13122.0,11.0,2415,252,4846,10438,21.0,8264,274.0,34.0,933.0,157.0,74443.0,1248.0,24258.0,100106.0,27941.0,4143.0,49184.0,18837.0,100106.0,832.0,10815.0,-8820.0,-1214.0,780.0,6.9791402753145855,11.081834304535093,11.07774798927614,0.0167292225201072,61.65476190476191,1.1828461830459711,1995.0,8820.0,274.0,746.0,34.0,1248.0,10815.0,,0,0,0,383.0,1507366.44,1474615.02,14.7,14.19,31.01,1.41,0.13235003427567354,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,Mid Cap,42.5,Discount,40,Hold
898,MARUTI,2024,141858,123232,18626.0,13.0,4248,194,5256,17424,23.0,13488,429.0,29.0,934.0,157.0,85479.0,119.0,29550.0,115304.0,27865.0,7735.0,57296.0,22408.0,115304.0,833.0,16801.0,-11865.0,-4062.0,874.0,9.50809964894472,13.130031439890594,15.750385351954783,0.0013896025036199,117.90721649484536,1.230295566502463,4936.0,11865.0,429.0,856.36,29.0,119.0,16801.0,12.49,0,0,0,384.0,1503863.63,1891991.87,20.78,8.26,29.97,1.78,0.3282212496887102,Maruti Suzuki India Ltd,Consumer Discretionary,Automobiles,Mid Cap,42.5,Discount,40,Hold
909,MOTHERSON,2022,63774,59060,4714.0,7.0,575,543,2958,1788,31.0,1182,1.0,34.0,919.0,452.0,20136.0,14130.0,21008.0,55726.0,21411.0,1310.0,6462.0,26543.0,55726.0,843.0,2463.0,-2304.0,-1217.0,-1059.0,1.8534198889829712,7.391727036096214,5.741208470953954,0.6863221293957645,9.740331491712707,1.144420916627786,159.0,2304.0,1.0,205.88,34.0,14130.0,2463.0,,0,0,0,388.0,136555.49,157086.66,76.33,10.98,30.36,2.66,0.11643618282941243,Samvardhana Motherson International Ltd,Consumer Discretionary,Auto Ancillaries,Large Cap,42.5,Caution,0,Avoid
910,MOTHERSON,2023,78788,72537,6251.0,8.0,70,781,3136,2405,31.0,1670,2.0,29.0,920.0,678.0,21774.0,13792.0,25086.0,61330.0,23147.0,1478.0,6290.0,30415.0,61330.0,844.0,4643.0,-2248.0,-2734.0,-339.0,2.119612123673656,7.933949332385643,7.438090147871014,0.6142882593978265,8.093469910371319,1.2846567748247186,2395.0,2248.0,2.0,224.52,29.0,13792.0,4643.0,,0,0,0,389.0,125781.85,139351.91,26.19,14.98,14.34,1.04,1.9040902960164763,Samvardhana Motherson International Ltd,Consumer Discretionary,Auto Ancillaries,Large Cap,42.5,Discount,60,Buy
911,MOTHERSON,2024,98692,89370,9322.0,9.0,140,1811,3810,3840,21.0,3020,4.0,20.0,921.0,678.0,25477.0,19922.0,38101.0,84178.0,30122.0,2498.0,6521.0,45037.0,84178.0,845.0,7569.0,-6644.0,1281.0,2205.0,3.060025128683176,9.445547764763102,11.546549416937488,0.7616899254444657,5.224737713970182,1.1724203473591674,925.0,6644.0,4.0,261.55,20.0,19922.0,7569.0,17.35,0,0,0,390.0,146151.16,161406.34,9.54,2.38,33.39,2.18,0.6329063689949501,Samvardhana Motherson International Ltd,Consumer Discretionary,Auto Ancillaries,Large Cap,42.5,Discount,60,Buy
919,NAUKRI,2019,1151,1142,9.0,1.0,737,7,22,716,17.0,592,49.0,12.0,903.0,122.0,2421.0,1.0,646.0,3189.0,88.0,2.0,1204.0,1895.0,3189.0,852.0,276.0,-59.0,-78.0,138.0,51.433536055603824,0.7819287576020852,23.27959103421156,0.0003932363350373,106.57142857142856,0.3609281906553778,217.0,59.0,49.0,25.43,12.0,1.0,276.0,,0,0,0,391.0,241741.48,242045.98,24.1,14.39,17.67,0.21,0.08976531458316545,Info Edge (India) Ltd,Communication Services,Internet & Platforms,Large Cap,48.23,Discount,40,Hold
920,NAUKRI,2020,1312,1662,-350.0,-27.0,286,14,48,-126,95.0,-246,-19.0,-31.0,904.0,122.0,2073.0,77.0,621.0,2893.0,242.0,0.0,1133.0,1518.0,2893.0,853.0,350.0,97.0,-143.0,304.0,-18.75,-26.67682926829269,-11.20728929384966,0.0350797266514806,-4.571428571428571,0.4535084687175942,447.0,97.0,-19.0,21.95,-31.0,77.0,350.0,,0,0,0,392.0,322764.36,393106.28,26.32,6.43,35.18,1.61,0.13849112708726577,Info Edge (India) Ltd,Communication Services,Internet & Platforms,Large Cap,48.23,Discount,40,Hold
924,NAUKRI,2024,2536,1825,711.0,28.0,303,35,101,878,32.0,595,44.0,49.0,908.0,129.0,30133.0,246.0,5581.0,36089.0,810.0,0.0,31203.0,4077.0,36089.0,857.0,702.0,-852.0,120.0,-29.0,23.46214511041009,28.036277602523658,1.9661621835965897,0.008129006675038,28.97142857142857,0.0702707196098534,-150.0,852.0,44.0,302.62,49.0,246.0,702.0,15.92,0,0,0,396.0,563824.44,544283.76,32.88,8.33,11.87,4.29,-0.026604025891463663,Info Edge (India) Ltd,Communication Services,Internet & Platforms,Large Cap,48.23,Discount,60,Buy
932,NESTLEIND,2019,12369,9443,2926.0,24.0,247,129,370,2673,26.0,1968,20.0,168.0,890.0,96.0,1822.0,189.0,5065.0,7173.0,2341.0,143.0,1751.0,2937.0,7173.0,864.0,2295.0,83.0,-3602.0,-1223.0,15.910744603444094,23.655913978494624,102.60688216892598,0.0985401459854014,24.5968992248062,1.7243831033040569,2378.0,83.0,20.0,19.18,168.0,189.0,2295.0,,0,0,0,397.0,1166468.62,1312026.08,64.83,4.06,23.34,1.83,0.20386317807674928,Nestle India Ltd,Consumer Staples,Food Products,Large Cap,37.735,Caution,0,Avoid
933,NESTLEIND,2020,13350,10149,3202.0,24.0,146,164,370,2813,26.0,2082,22.0,93.0,891.0,96.0,1923.0,147.0,5733.0,7900.0,2179.0,639.0,1464.0,3618.0,7900.0,865.0,2454.0,-321.0,-1956.0,177.0,15.595505617977528,23.98501872659176,103.12035661218424,0.0728083209509658,20.414634146341463,1.6898734177215189,2133.0,321.0,22.0,20.19,93.0,147.0,2454.0,,0,0,0,398.0,1106130.85,1267509.76,79.55,5.8,24.33,1.48,0.19283432877764867,Nestle India Ltd,Consumer Staples,Food Products,Large Cap,37.735,Caution,0,Avoid
934,NESTLEIND,2021,14741,11178,3562.0,24.0,-112,202,391,2857,26.0,2118,22.0,91.0,892.0,96.0,1850.0,266.0,6021.0,8234.0,2995.0,246.0,774.0,4219.0,8234.0,866.0,2236.0,-1920.0,-2020.0,-1704.0,14.36808900345974,24.163896614883654,108.83864337101748,0.1366906474820144,17.07920792079208,1.790259897983969,316.0,1920.0,22.0,19.46,91.0,266.0,2236.0,,0,0,0,399.0,1425221.19,1775599.1,20.87,13.55,10.3,0.43,0.02217199703577239,Nestle India Ltd,Consumer Staples,Food Products,Large Cap,37.735,Discount,60,Buy
936,NESTLEIND,2023,19126,14655,4471.0,23.0,116,119,429,4038,26.0,2999,31.0,56.0,894.0,96.0,2363.0,271.0,6249.0,8979.0,3044.0,358.0,778.0,4799.0,8979.0,868.0,3392.0,-927.0,-2436.0,29.0,15.680225870542715,23.37655547422357,121.96014640097602,0.1102074013826758,38.54621848739496,2.130081300813008,2465.0,927.0,31.0,24.59,56.0,271.0,3392.0,,0,0,0,401.0,1811624.04,1823644.1,11.53,1.76,33.06,4.1,0.13606575898606424,Nestle India Ltd,Consumer Staples,Food Products,Large Cap,37.735,Discount,60,Buy
945,NHPC,2019,8983,4002,4981.0,55.0,1733,896,1658,4159,32.0,2836,3.0,56.0,877.0,10045.0,20753.0,19066.0,16870.0,66734.0,24977.0,15037.0,1283.0,25437.0,66734.0,876.0,3824.0,-1182.0,-2637.0,5.0,31.57074474006457,55.449181787821445,9.208390155204883,0.6190661731281252,7.493303571428571,0.1346090448646866,2642.0,1182.0,3.0,307.98,56.0,19066.0,3824.0,,0,0,0,403.0,1011493.79,965474.33,78.1,6.89,38.35,2.06,0.26119784680042374,"NHPC Ltd
",Energy,Power & Utilities,Large Cap,41.495,Caution,0,Avoid
950,NHPC,2024,9632,4825,4807.0,50.0,2029,608,1184,5043,20.0,4028,4.0,53.0,882.0,10045.0,28657.0,32561.0,22034.0,93297.0,21474.0,39831.0,479.0,31513.0,93297.0,881.0,6938.0,-5968.0,-581.0,388.0,41.81893687707641,49.90656146179402,10.40773086662188,0.8413260296625498,11.24342105263158,0.1032401899310803,970.0,5968.0,4.0,387.02,53.0,32561.0,6938.0,3.98,0,0,0,408.0,1740404.25,2103124.81,71.17,13.74,18.26,1.68,0.05573417784977254,"NHPC Ltd
",Energy,Power & Utilities,Large Cap,41.495,Caution,0,Avoid
959,NTPC,2020,109464,77878,31586.0,29.0,8209,8189,10356,21250,44.0,11902,12.0,27.0,865.0,9895.0,108945.0,202984.0,55746.0,377569.0,187803.0,98508.0,9307.0,81951.0,377569.0,889.0,23890.0,-29628.0,6004.0,266.0,10.872981071402467,28.85514872469488,10.015146415348369,1.708044429485022,4.859567712785444,0.2899178693166017,-5738.0,29628.0,12.0,1188.4,27.0,202984.0,23890.0,,0,0,0,410.0,549989.15,598573.64,22.83,7.06,14.72,2.72,-1.0432933086043605,NTPC Ltd,Energy,Power & Utilities,Large Cap,41.495,Discount,60,Buy
962,NTPC,2023,176207,128611,47596.0,27.0,2561,11447,14792,23917,28.0,17121,17.0,42.0,868.0,9697.0,137326.0,222913.0,77253.0,447189.0,240424.0,89179.0,13935.0,103651.0,447189.0,892.0,47152.0,-26145.0,-21217.0,-210.0,9.716413082340656,27.01141271345633,11.645116750440408,1.5161777408976826,4.381672053813226,0.3940325007994382,21007.0,26145.0,17.0,1470.23,42.0,222913.0,47152.0,,0,0,0,413.0,953935.75,1220821.99,79.29,12.24,9.96,3.18,2.202139923993833,NTPC Ltd,Energy,Power & Utilities,Large Cap,41.495,Caution,20,Avoid
973,ONGC,2021,303849,254375,49473.0,16.0,11271,5079,25538,30126,29.0,21360,13.0,28.0,853.0,6290.0,214691.0,133187.0,187580.0,541748.0,243746.0,100309.0,60320.0,137372.0,541748.0,902.0,47185.0,-39141.0,-8239.0,-195.0,7.029807568891126,16.28210064867747,9.665989383702671,0.6027079251157339,11.959834613112818,0.5608677835451169,8044.0,39141.0,13.0,2209.81,28.0,133187.0,47185.0,,0,0,0,417.0,316247.83,328041.06,16.47,6.68,11.25,3.51,2.54357476539839,Oil & Natural Gas Corpn Ltd,Energy,Oil & Gas Exploration,Large Cap,41.495,Discount,60,Buy
976,ONGC,2024,591396,488561,102835.0,17.0,12982,10194,28763,76860,26.0,57101,39.0,31.0,856.0,6290.0,330780.0,153181.0,219523.0,709774.0,298454.0,116022.0,102207.0,193091.0,709774.0,905.0,99263.0,-57203.0,-45650.0,-3591.0,9.6552901947257,17.388518015001793,16.940398136885513,0.4544486308481917,11.361290955463998,0.8332173339682772,42060.0,57203.0,39.0,3370.7,31.0,153181.0,99263.0,14.78,0,0,0,420.0,390111.05,499988.49,18.15,10.36,11.72,1.11,10.781545408672736,Oil & Natural Gas Corpn Ltd,Energy,Oil & Gas Exploration,Large Cap,41.495,Discount,80,Strong Buy
986,PFC,2021,71656,7102,19871.0,28.0,46,44684,25,19891,21.0,15716,36.0,22.0,1057.0,2640.0,58127.0,659682.0,55257.0,775707.0,341.0,336.0,3499.0,771530.0,775707.0,914.0,-59143.0,1741.0,60424.0,3023.0,21.932566707602994,27.73110416434073,25.86272154294272,10.855925090921058,0.4457300152179751,0.0923750849225287,-57402.0,1741.0,36.0,607.67,22.0,659682.0,-59143.0,,0,0,0,423.0,1682458.73,1739295.43,71.66,1.56,34.04,0.75,-3.4117924544871303,Power Finance Corporation Ltd,Financials,Speciality Finance,Large Cap,43.585,Caution,20,Avoid
987,PFC,2022,76262,8215,23338.0,31.0,79,44709,35,23382,20.0,18768,42.0,23.0,1058.0,2640.0,69036.0,660476.0,58848.0,791000.0,719.0,53.0,3774.0,786454.0,791000.0,915.0,4904.0,-547.0,-8371.0,-4014.0,24.60989745876059,30.602396999816424,26.18449690272895,9.214744126346336,0.523764790087007,0.0964121365360303,4357.0,547.0,42.0,716.76,23.0,660476.0,4904.0,,0,0,0,424.0,1504604.05,1475909.96,15.39,8.05,39.59,0.15,0.2895778460785081,Power Finance Corporation Ltd,Financials,Speciality Finance,Large Cap,43.585,Discount,40,Hold
997,PIDILITIND,2019,7078,5707,1371.0,19.0,130,26,133,1342,31.0,928,18.0,36.0,1068.0,51.0,4097.0,113.0,1643.0,5904.0,1448.0,242.0,1548.0,2666.0,5904.0,924.0,845.0,-513.0,-361.0,-29.0,13.111048318734106,19.36987849675049,22.372227579556416,0.027242044358727,57.73076923076923,1.1988482384823849,332.0,513.0,18.0,41.48,36.0,113.0,845.0,,0,0,0,427.0,175760.23,215960.74,17.69,11.27,15.11,3.98,0.18889369910360265,Pidilite Industries Ltd,Materials,Specialty Chemicals,Large Cap,40.61,Discount,40,Hold
998,PIDILITIND,2020,7294,5718,1576.0,22.0,97,34,170,1470,24.0,1122,22.0,32.0,1069.0,51.0,4405.0,288.0,1779.0,6523.0,1807.0,259.0,1186.0,3270.0,6523.0,925.0,1280.0,103.0,-849.0,533.0,15.382506169454349,21.606800109679188,25.17953321364452,0.0646319569120287,49.20588235294117,1.11819714855128,1383.0,103.0,22.0,44.56,32.0,288.0,1280.0,,0,0,0,428.0,187037.75,181181.47,78.98,3.06,24.87,2.56,0.7394229239819234,Pidilite Industries Ltd,Materials,Specialty Chemicals,Large Cap,40.61,Caution,0,Avoid
999,PIDILITIND,2021,7293,5606,1686.0,23.0,74,37,201,1522,26.0,1126,22.0,38.0,1070.0,51.0,5542.0,331.0,2890.0,8814.0,4418.0,294.0,516.0,3586.0,8814.0,926.0,1392.0,-1688.0,-76.0,-372.0,15.439462498286026,23.118058412176055,20.13230824244592,0.0591811192562131,47.567567567567565,0.827433628318584,-296.0,1688.0,22.0,55.93,38.0,331.0,1392.0,,0,0,0,429.0,193847.18,248239.82,68.76,12.53,39.1,2.06,-0.15269760437061813,Pidilite Industries Ltd,Materials,Specialty Chemicals,Large Cap,40.61,Caution,0,Avoid
1010,PNB,2019,52147,39645,,,7367,34656,584,-15370,-35.0,-9550,-21.0,0.0,1081.0,167.0,7268.0,71859.0,4456.0,83750.0,102.0,5.0,4457.0,79185.0,83750.0,936.0,-33532.0,-629.0,13969.0,-20192.0,-18.31361343893225,,-128.4465366509751,9.664963012777404,,0.6226507462686567,-34161.0,629.0,-21.0,74.35,0.0,71859.0,-33532.0,,0,0,0,433.0,1116326.04,1152180.48,70.8,13.8,38.18,1.23,-3.0601274874856452,Punjab National Bank,Financials,Public Sector Banks,Large Cap,43.585,Caution,0,Avoid
1011,PNB,2020,54918,25867,,,9388,36997,614,827,56.0,485,1.0,0.0,1082.0,168.0,7779.0,67736.0,3191.0,78874.0,250.0,4.0,2048.0,76572.0,78874.0,937.0,-12793.0,-338.0,13591.0,460.0,0.883134855602899,,6.1029319239964765,8.523467975336604,,0.6962750716332379,-13131.0,338.0,1.0,79.47,0.0,67736.0,-12793.0,,0,0,0,434.0,1458207.93,1742246.74,19.1,9.35,5.92,3.19,-0.9004888623805524,Punjab National Bank,Financials,Public Sector Banks,Large Cap,43.585,Discount,60,Buy
